capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-18 07:52:50,-1.0,58.85,8.64,32.67
2018-07-18 08:07:50,-1.0,64.68,8.9,33.56
2018-07-18 08:22:50,-1.0,69.72,9.15,33.11
2018-07-18 08:37:50,-1.0,73.35,9.27,34.86
2018-07-18 08:52:50,-1.0,55.82,8.9,35.5
2018-07-18 09:07:50,-1.0,32.06,8.9,29.22
2018-07-18 09:22:50,-1.0,10.55,9.02,27.0
2018-07-18 09:37:50,-1.0,10.18,9.15,26.55
2018-07-18 09:52:50,-1.0,9.93,9.27,26.69
2018-07-18 10:07:50,-1.0,12.52,8.77,26.55
2018-07-18 10:22:50,-1.0,9.43,8.64,27.36
2018-07-18 10:37:50,-1.0,9.18,9.02,27.84
2018-07-18 10:52:50,-1.0,9.02,8.9,28.29
2018-07-18 11:07:50,-1.0,10.56,9.27,28.82
2018-07-18 11:22:50,-1.0,8.97,9.27,28.91
2018-07-18 11:37:50,-1.0,9.06,9.15,28.91
2018-07-18 11:52:50,-1.0,9.14,8.77,29.22
2018-07-18 12:07:50,-1.0,9.22,9.15,29.0
2018-07-18 12:22:50,-1.0,9.55,9.27,29.7
