capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-13 07:50:40,-1.0,2.53,12.39,22.63
2018-07-13 08:05:40,-1.0,3.17,12.39,22.58
2018-07-13 08:20:40,-1.0,3.93,11.87,23.1
2018-07-13 08:35:40,-1.0,4.48,12.0,23.65
2018-07-13 08:50:40,-1.0,3.88,12.26,23.74
2018-07-13 09:05:40,-1.0,4.23,11.87,25.11
2018-07-13 09:20:40,-1.0,4.13,12.26,26.01
2018-07-13 09:35:40,-1.0,4.24,12.0,26.82
2018-07-13 09:50:40,-1.0,7.22,12.13,28.24
2018-07-13 10:05:40,-1.0,99.54,12.39,34.05
2018-07-13 10:20:40,-1.0,58.5,12.13,34.77
2018-07-13 10:35:40,-1.0,12.77,12.0,31.51
2018-07-13 10:50:40,-1.0,37.74,12.13,30.76
2018-07-13 11:05:40,-1.0,4.49,12.13,30.01
2018-07-13 11:20:40,-1.0,4.11,11.74,28.51
2018-07-13 11:35:40,-1.0,3.89,12.26,28.95
2018-07-13 11:50:40,-1.0,48.72,11.87,29.17
2018-07-13 12:05:40,-1.0,69.25,11.87,32.84
2018-07-13 12:20:40,-1.0,5.39,12.39,29.17
2018-07-13 12:35:40,-1.0,2.33,12.13,27.22
2018-07-13 12:50:40,-1.0,2.33,11.87,26.64
2018-07-13 13:05:40,-1.0,2.0,12.13,25.7
2018-07-13 13:20:40,-1.0,1.95,11.74,25.16
2018-07-13 13:35:40,-1.0,1.74,12.0,25.38
2018-07-13 13:50:40,-1.0,13.36,12.0,26.51
2018-07-13 14:05:40,-1.0,1.97,12.39,25.29
2018-07-13 14:20:40,-1.0,1.83,12.13,24.89
2018-07-13 14:35:40,-1.0,2.49,12.39,26.46
2018-07-13 14:50:40,-1.0,1.78,11.74,26.82
2018-07-13 15:05:40,-1.0,1.64,11.87,25.83
2018-07-13 15:20:40,-1.0,10.75,12.26,26.78
2018-07-13 15:35:40,-1.0,1.45,12.13,27.44
2018-07-13 15:50:40,-1.0,1.47,12.0,27.4
2018-07-13 16:05:40,-1.0,1.64,12.0,27.31
2018-07-13 16:20:40,-1.0,1.49,11.87,27.09
2018-07-13 16:35:40,-1.0,1.6,12.13,26.95
2018-07-13 16:50:40,-1.0,1.88,11.87,27.27
2018-07-13 17:05:40,-1.0,3.35,11.87,28.95
2018-07-13 17:20:40,-1.0,1.91,12.26,26.46
2018-07-13 17:35:40,-1.0,1.5,12.13,25.83
2018-07-13 17:50:40,-1.0,2.39,12.13,25.29
2018-07-13 18:05:40,-1.0,5.35,11.87,25.56
2018-07-13 18:20:40,-1.0,1.18,12.0,24.38
2018-07-13 18:35:40,-1.0,1.09,11.87,23.97
2018-07-13 18:50:40,-1.0,0.92,11.74,23.42
2018-07-13 19:05:40,-1.0,0.72,12.13,23.14
2018-07-13 19:20:40,-1.0,0.51,12.13,22.72
2018-07-13 19:35:40,-1.0,0.27,12.13,22.21
2018-07-13 19:50:40,-1.0,0.1,12.39,21.74
2018-07-13 20:05:40,-1.0,0.1,12.26,21.45
2018-07-13 20:20:40,-1.0,0.1,11.87,21.31
2018-07-13 20:35:40,-1.0,0.1,11.74,21.17
2018-07-13 20:50:40,-1.0,0.1,12.0,20.98
2018-07-13 21:05:40,-1.0,0.1,12.26,20.83
2018-07-13 21:20:40,-1.0,0.1,12.13,20.69
2018-07-13 21:35:40,-1.0,0.1,11.87,20.55
2018-07-13 21:50:40,-1.0,0.1,12.0,20.5
2018-07-13 22:05:40,-1.0,0.1,12.13,20.4
2018-07-13 22:20:40,-1.0,0.1,12.39,20.3
2018-07-13 22:35:40,-1.0,0.1,12.39,20.26
2018-07-13 22:50:40,-1.0,0.1,12.26,20.16
2018-07-13 23:05:40,-1.0,0.1,11.74,20.16
2018-07-13 23:20:40,-1.0,0.1,12.26,20.11
2018-07-13 23:35:40,-1.0,0.1,12.13,20.01
2018-07-13 23:50:40,-1.0,0.1,12.13,20.01
2018-07-14 00:05:40,-1.0,0.1,12.0,19.92
2018-07-14 00:20:40,-1.0,0.1,11.87,19.87
2018-07-14 00:35:40,-1.0,0.1,11.87,19.87
2018-07-14 00:50:40,-1.0,0.1,12.13,19.82
2018-07-14 01:05:40,-1.0,0.1,12.26,19.77
2018-07-14 01:20:40,-1.0,0.1,12.0,19.67
2018-07-14 01:35:40,-1.0,0.1,11.74,19.57
2018-07-14 01:50:40,-1.0,0.1,11.87,19.43
2018-07-14 02:05:40,-1.0,0.1,11.87,19.33
2018-07-14 02:20:40,-1.0,0.1,11.74,19.13
2018-07-14 02:35:40,-1.0,0.1,11.87,18.98
2018-07-14 02:50:40,-1.0,0.1,12.13,18.98
2018-07-14 03:05:40,-1.0,0.1,11.74,18.83
2018-07-14 03:20:40,-1.0,0.1,11.87,18.64
2018-07-14 03:35:40,-1.0,0.1,11.87,18.54
2018-07-14 03:50:40,-1.0,0.1,11.87,18.19
2018-07-14 04:05:40,-1.0,0.1,12.39,17.78
2018-07-14 04:20:40,-1.0,0.1,12.13,17.98
2018-07-14 04:35:40,-1.0,0.1,11.87,17.27
2018-07-14 04:50:40,-1.0,0.1,12.39,17.07
2018-07-14 05:05:40,-1.0,0.1,12.13,16.86
2018-07-14 05:20:40,-1.0,0.1,11.87,16.76
2018-07-14 05:35:40,-1.0,0.13,12.39,16.91
2018-07-14 05:50:40,-1.0,0.46,11.87,16.86
2018-07-14 06:05:40,-1.0,0.88,11.74,18.03
2018-07-14 06:20:40,-1.0,1.44,12.0,18.93
2018-07-14 06:35:40,-1.0,17.8,12.26,22.49
2018-07-14 06:50:40,-1.0,1.63,11.6,20.98
2018-07-14 07:05:40,-1.0,1.77,12.13,20.74
2018-07-14 07:20:40,-1.0,2.07,12.26,21.17
2018-07-14 07:35:40,-1.0,1.98,11.87,21.69
2018-07-14 07:50:40,-1.0,2.64,12.13,22.49
2018-07-14 08:05:40,-1.0,2.53,11.87,23.19
2018-07-14 08:20:40,-1.0,3.39,12.0,23.14
2018-07-14 08:35:40,-1.0,2.28,12.0,23.33
2018-07-14 08:50:40,-1.0,1.71,11.87,22.72
2018-07-14 09:05:40,-1.0,2.87,12.13,22.58
2018-07-14 09:20:40,-1.0,4.74,11.74,25.11
2018-07-14 09:35:40,-1.0,5.95,12.13,23.6
2018-07-14 09:50:40,-1.0,2.94,11.74,23.42
2018-07-14 10:05:40,-1.0,3.65,12.26,24.25
2018-07-14 10:20:40,-1.0,3.48,11.87,23.83
2018-07-14 10:35:40,-1.0,30.83,12.0,28.51
2018-07-14 10:50:40,-1.0,4.67,11.87,27.09
2018-07-14 11:05:40,-1.0,3.97,12.13,24.34
2018-07-14 11:20:40,-1.0,8.18,11.87,26.91
2018-07-14 11:35:40,-1.0,5.96,11.87,28.02
2018-07-14 11:50:40,-1.0,10.24,12.13,30.28
2018-07-14 12:05:40,-1.0,41.5,11.87,32.18
2018-07-14 12:20:40,-1.0,5.52,12.0,29.13
2018-07-14 12:35:40,-1.0,5.29,11.87,26.82
2018-07-14 12:50:40,-1.0,3.08,12.26,27.13
2018-07-14 13:05:40,-1.0,3.45,11.87,25.79
2018-07-14 13:20:40,-1.0,3.22,12.26,25.97
2018-07-14 13:35:40,-1.0,2.2,12.39,25.7
2018-07-14 13:50:40,-1.0,14.22,11.87,26.42
2018-07-14 14:05:40,-1.0,2.08,12.0,26.42
2018-07-14 14:20:40,-1.0,1.64,12.13,25.97
2018-07-14 14:35:40,-1.0,51.42,11.74,27.58
2018-07-14 14:50:40,-1.0,18.75,12.26,26.64
2018-07-14 15:05:40,-1.0,7.24,12.39,26.37
2018-07-14 15:20:40,-1.0,9.88,12.26,27.09
2018-07-14 15:35:40,-1.0,1.62,12.13,25.79
2018-07-14 15:50:40,-1.0,1.98,12.13,26.19
2018-07-14 16:05:40,-1.0,1.6,12.26,26.1
2018-07-14 16:20:40,-1.0,1.57,12.26,26.28
2018-07-14 16:35:40,-1.0,1.79,12.0,25.29
2018-07-14 16:50:40,-1.0,1.89,12.39,25.88
2018-07-14 17:05:40,-1.0,1.59,12.13,26.86
2018-07-14 17:20:40,-1.0,2.15,11.87,25.61
2018-07-14 17:35:40,-1.0,1.67,12.0,25.56
2018-07-14 17:50:40,-1.0,1.95,11.74,25.29
2018-07-14 18:05:40,-1.0,5.88,12.13,25.52
2018-07-14 18:20:40,-1.0,1.49,12.0,24.52
2018-07-14 18:35:40,-1.0,1.06,12.26,23.88
2018-07-14 18:50:40,-1.0,0.91,12.13,23.33
2018-07-14 19:05:40,-1.0,0.76,12.13,22.82
2018-07-14 19:20:40,-1.0,0.48,12.39,22.4
2018-07-14 19:35:40,-1.0,0.26,12.13,21.97
2018-07-14 19:50:40,-1.0,0.1,12.13,21.55
2018-07-14 20:05:40,-1.0,0.1,12.26,21.22
2018-07-14 20:20:40,-1.0,0.1,11.87,20.98
2018-07-14 20:35:40,-1.0,0.1,12.39,20.69
2018-07-14 20:50:40,-1.0,0.1,12.0,20.45
2018-07-14 21:05:40,-1.0,0.1,12.13,20.35
2018-07-14 21:20:40,-1.0,0.1,11.87,20.16
2018-07-14 21:35:40,-1.0,0.1,12.13,19.77
2018-07-14 21:50:40,-1.0,0.1,12.39,19.33
2018-07-14 22:05:40,-1.0,0.1,12.13,19.28
2018-07-14 22:20:40,-1.0,0.1,12.26,19.03
2018-07-14 22:35:40,-1.0,0.1,12.13,19.23
2018-07-14 22:50:40,-1.0,0.1,12.0,18.98
2018-07-14 23:05:40,-1.0,0.1,12.0,18.59
2018-07-14 23:20:40,-1.0,0.1,11.87,18.59
2018-07-14 23:35:40,-1.0,0.1,11.87,18.78
2018-07-14 23:50:40,-1.0,0.1,11.74,18.59
2018-07-15 00:05:40,-1.0,0.1,11.87,18.29
2018-07-15 00:20:40,-1.0,0.1,11.87,18.19
2018-07-15 00:35:40,-1.0,0.1,12.13,17.58
2018-07-15 00:50:40,-1.0,0.1,12.13,17.17
2018-07-15 01:05:40,-1.0,0.1,12.0,16.97
2018-07-15 01:20:40,-1.0,0.1,12.13,17.02
2018-07-15 01:35:40,-1.0,0.1,12.39,16.81
2018-07-15 01:50:40,-1.0,0.1,12.26,17.02
2018-07-15 02:05:40,-1.0,0.1,12.13,17.68
2018-07-15 02:20:40,-1.0,0.1,12.13,17.22
2018-07-15 02:35:40,-1.0,0.1,11.87,17.02
2018-07-15 02:50:40,-1.0,0.1,11.74,16.76
2018-07-15 03:05:40,-1.0,0.1,12.13,16.6
2018-07-15 03:20:40,-1.0,0.1,12.13,16.86
2018-07-15 03:35:40,-1.0,0.1,11.74,16.34
2018-07-15 03:50:40,-1.0,0.1,11.74,16.34
2018-07-15 04:05:40,-1.0,0.1,12.0,16.24
2018-07-15 04:20:40,-1.0,0.1,11.74,16.45
2018-07-15 04:35:40,-1.0,0.1,12.26,16.5
2018-07-15 04:50:40,-1.0,0.1,11.87,16.66
2018-07-15 05:05:40,-1.0,0.1,11.87,16.45
2018-07-15 05:20:40,-1.0,0.1,12.13,16.5
2018-07-15 05:35:40,-1.0,0.1,11.87,17.07
2018-07-15 05:50:40,-1.0,0.24,12.0,17.27
2018-07-15 06:05:40,-1.0,0.53,12.13,17.53
2018-07-15 06:20:40,-1.0,1.09,11.74,18.44
2018-07-15 06:35:40,-1.0,1.76,12.13,20.01
2018-07-15 06:50:40,-1.0,1.59,12.0,20.45
2018-07-15 07:05:40,-1.0,2.35,12.26,20.55
2018-07-15 07:20:40,-1.0,1.52,11.87,20.64
2018-07-15 07:35:40,-1.0,1.57,12.26,20.79
2018-07-15 07:50:40,-1.0,2.81,12.13,21.88
2018-07-15 08:05:40,-1.0,3.54,11.87,22.63
2018-07-15 08:20:40,-1.0,5.36,11.87,23.42
2018-07-15 08:35:40,-1.0,2.87,12.39,22.44
2018-07-15 08:50:40,-1.0,1.23,11.87,21.36
2018-07-15 09:05:40,-1.0,1.89,12.39,20.83
2018-07-15 09:20:40,-1.0,8.19,12.13,22.86
2018-07-15 09:35:40,-1.0,4.35,12.13,24.34
2018-07-15 09:50:40,-1.0,2.61,12.0,22.26
2018-07-15 10:05:40,-1.0,6.89,12.13,30.1
2018-07-15 10:20:40,-1.0,3.48,12.26,24.57
2018-07-15 10:35:40,-1.0,3.15,11.6,23.65
2018-07-15 10:50:40,-1.0,4.7,11.6,24.48
2018-07-15 11:05:40,-1.0,6.31,12.13,26.86
2018-07-15 11:20:40,-1.0,7.03,11.87,24.66
2018-07-15 11:35:40,-1.0,5.95,12.26,27.22
2018-07-15 11:50:40,-1.0,3.15,11.87,25.92
2018-07-15 12:05:40,-1.0,34.07,11.74,27.89
2018-07-15 12:20:40,-1.0,10.63,11.87,28.07
2018-07-15 12:35:40,-1.0,3.26,11.87,25.65
2018-07-15 12:50:40,-1.0,4.32,12.39,24.89
2018-07-15 13:05:40,-1.0,4.85,12.26,25.38
2018-07-15 13:20:40,-1.0,3.66,11.87,25.43
2018-07-15 13:35:40,-1.0,3.1,12.13,25.83
2018-07-15 13:50:40,-1.0,4.93,12.0,26.46
2018-07-15 14:05:40,-1.0,3.59,12.13,27.58
2018-07-15 14:20:40,-1.0,3.52,12.0,27.44
2018-07-15 14:35:40,-1.0,4.48,12.13,26.69
2018-07-15 14:50:40,-1.0,7.68,12.0,26.6
2018-07-15 15:05:40,-1.0,3.64,11.74,26.33
2018-07-15 15:20:40,-1.0,4.15,12.13,26.73
2018-07-15 15:35:40,-1.0,1.95,12.0,26.1
2018-07-15 15:50:40,-1.0,2.17,11.87,25.61
2018-07-15 16:05:40,-1.0,2.19,11.87,26.28
2018-07-15 16:20:40,-1.0,1.98,12.26,25.88
2018-07-15 16:35:40,-1.0,1.88,12.0,26.1
2018-07-15 16:50:40,-1.0,1.88,12.26,25.97
2018-07-15 17:05:40,-1.0,16.49,12.13,26.86
2018-07-15 17:20:40,-1.0,1.7,11.87,25.34
2018-07-15 17:35:40,-1.0,1.36,11.87,24.93
2018-07-15 17:50:40,-1.0,1.56,11.74,24.43
2018-07-15 18:05:40,-1.0,4.62,11.87,25.07
2018-07-15 18:20:40,-1.0,1.07,12.13,23.97
2018-07-15 18:35:40,-1.0,1.14,11.87,24.02
2018-07-15 18:50:40,-1.0,0.93,12.26,23.65
2018-07-15 19:05:40,-1.0,0.64,12.13,22.91
2018-07-15 19:20:40,-1.0,0.43,11.74,22.63
2018-07-15 19:35:40,-1.0,0.23,12.13,22.21
2018-07-15 19:50:40,-1.0,0.1,11.6,21.93
2018-07-15 20:05:40,-1.0,0.1,11.87,21.74
2018-07-15 20:20:40,-1.0,0.1,12.0,21.64
2018-07-15 20:35:40,-1.0,0.1,11.74,21.69
2018-07-15 20:50:40,-1.0,0.1,12.26,21.79
2018-07-15 21:05:40,-1.0,0.1,11.87,21.79
2018-07-15 21:20:40,-1.0,0.1,12.13,21.74
2018-07-15 21:35:40,-1.0,0.1,12.13,21.64
2018-07-15 21:50:40,-1.0,0.1,12.13,21.74
2018-07-15 22:05:40,-1.0,0.1,11.87,21.45
2018-07-15 22:20:40,-1.0,0.1,11.87,21.41
2018-07-15 22:35:40,-1.0,0.1,12.0,21.22
2018-07-15 22:50:40,-1.0,0.1,11.6,21.26
2018-07-15 23:05:40,-1.0,0.1,12.13,21.03
2018-07-15 23:20:40,-1.0,0.1,11.87,20.83
2018-07-15 23:35:40,-1.0,0.1,11.74,20.69
2018-07-15 23:50:40,-1.0,0.1,12.26,20.45
2018-07-16 00:05:40,-1.0,0.1,12.39,20.21
2018-07-16 00:20:40,-1.0,0.1,12.0,20.06
2018-07-16 00:35:40,-1.0,0.1,11.87,19.96
2018-07-16 00:50:40,-1.0,0.1,12.13,19.92
2018-07-16 01:05:40,-1.0,0.1,11.87,19.82
2018-07-16 01:20:40,-1.0,0.1,12.26,19.82
2018-07-16 01:35:40,-1.0,0.1,12.39,19.96
2018-07-16 01:50:40,-1.0,0.1,12.13,19.96
2018-07-16 02:05:40,-1.0,0.1,12.13,19.62
2018-07-16 02:20:40,-1.0,0.1,12.0,19.57
2018-07-16 02:35:40,-1.0,0.1,12.26,19.43
2018-07-16 02:50:40,-1.0,0.1,11.87,19.53
2018-07-16 03:05:40,-1.0,0.1,11.74,19.67
2018-07-16 03:20:40,-1.0,0.1,12.0,19.77
2018-07-16 03:35:40,-1.0,0.1,11.87,19.48
2018-07-16 03:50:40,-1.0,0.1,11.74,19.38
2018-07-16 04:05:40,-1.0,0.1,12.13,19.33
2018-07-16 04:20:40,-1.0,0.1,12.39,19.18
2018-07-16 04:35:40,-1.0,0.1,12.0,19.13
2018-07-16 04:50:40,-1.0,0.1,12.0,19.23
2018-07-16 05:05:40,-1.0,0.1,12.39,19.38
2018-07-16 05:20:40,-1.0,0.1,11.87,19.28
2018-07-16 05:35:40,-1.0,0.12,11.87,19.18
2018-07-16 05:50:40,-1.0,0.43,11.87,19.57
2018-07-16 06:05:40,-1.0,0.79,11.6,20.11
2018-07-16 06:20:40,-1.0,1.26,12.13,20.26
2018-07-16 06:35:40,-1.0,16.84,12.13,23.6
2018-07-16 06:50:40,-1.0,1.61,12.0,21.64
2018-07-16 07:05:40,-1.0,1.8,12.39,21.93
2018-07-16 07:20:40,-1.0,2.28,12.26,22.4
2018-07-16 07:35:40,-1.0,2.14,11.87,22.54
2018-07-16 07:50:40,-1.0,2.14,11.87,23.05
2018-07-16 08:05:40,-1.0,2.24,12.0,23.7
2018-07-16 08:20:40,-1.0,2.48,12.13,24.66
2018-07-16 08:35:40,-1.0,3.59,12.13,25.2
2018-07-16 08:50:40,-1.0,4.88,11.74,26.01
2018-07-16 09:05:40,-1.0,56.39,11.74,27.93
2018-07-16 09:20:40,-1.0,3.84,12.0,27.36
2018-07-16 09:35:40,-1.0,4.06,12.13,28.46
2018-07-16 09:50:40,-1.0,4.49,12.13,30.81
2018-07-16 10:05:40,-1.0,16.9,12.13,34.27
2018-07-16 10:20:40,-1.0,107.25,12.0,37.66
2018-07-16 10:35:40,-1.0,108.45,11.87,37.43
2018-07-16 10:50:40,-1.0,4.54,12.39,32.89
2018-07-16 11:05:40,-1.0,54.42,12.13,34.1
2018-07-16 11:20:40,-1.0,4.29,12.26,32.18
2018-07-16 11:35:40,-1.0,3.76,12.39,29.53
2018-07-16 11:50:40,-1.0,30.01,12.0,30.89
2018-07-16 12:05:40,-1.0,17.2,11.87,34.54
2018-07-16 12:20:40,-1.0,4.0,12.13,30.67
2018-07-16 12:35:40,-1.0,2.97,11.74,28.46
2018-07-16 12:50:40,-1.0,2.25,12.13,27.4
2018-07-16 13:05:40,-1.0,2.26,12.26,27.27
2018-07-16 13:20:40,-1.0,1.91,12.13,27.62
2018-07-16 13:35:40,-1.0,2.3,11.87,28.86
2018-07-16 13:50:40,-1.0,15.72,12.13,30.1
2018-07-16 14:05:40,-1.0,1.76,11.87,29.3
2018-07-16 14:20:40,-1.0,2.27,12.0,28.95
2018-07-16 14:35:40,-1.0,3.51,12.26,29.17
2018-07-16 14:50:40,-1.0,4.0,11.87,28.95
2018-07-16 15:05:40,-1.0,2.65,12.26,28.42
2018-07-16 15:20:40,-1.0,2.5,12.13,28.33
2018-07-16 15:35:40,-1.0,1.86,11.87,27.93
2018-07-16 15:50:40,-1.0,1.59,12.13,28.02
2018-07-16 16:05:40,-1.0,1.57,12.13,27.84
2018-07-16 16:20:40,-1.0,1.64,12.13,27.31
2018-07-16 16:35:40,-1.0,1.85,12.26,27.04
2018-07-16 16:50:40,-1.0,1.77,11.74,27.0
2018-07-16 17:05:40,-1.0,10.24,12.13,28.64
2018-07-16 17:20:40,-1.0,1.61,12.0,26.91
2018-07-16 17:35:40,-1.0,3.46,12.13,26.46
2018-07-16 17:50:40,-1.0,1.45,12.13,26.06
2018-07-16 18:05:40,-1.0,3.31,12.13,26.15
2018-07-16 18:20:40,-1.0,1.24,12.0,25.43
2018-07-16 18:35:40,-1.0,1.1,12.0,24.84
2018-07-16 18:50:40,-1.0,0.92,12.13,24.43
2018-07-16 19:05:40,-1.0,0.71,12.13,23.93
2018-07-16 19:20:40,-1.0,0.5,12.26,23.42
2018-07-16 19:35:40,-1.0,0.27,12.26,22.96
2018-07-16 19:50:40,-1.0,0.1,12.0,22.54
2018-07-16 20:05:40,-1.0,0.1,12.13,22.3
2018-07-16 20:20:40,-1.0,0.1,12.13,22.16
2018-07-16 20:35:40,-1.0,0.1,12.13,22.02
2018-07-16 20:50:40,-1.0,0.1,12.0,21.97
2018-07-16 21:05:40,-1.0,0.1,12.26,21.93
2018-07-16 21:20:40,-1.0,0.1,12.0,21.93
2018-07-16 21:35:40,-1.0,0.1,11.87,21.93
2018-07-16 21:50:40,-1.0,0.1,12.13,22.02
2018-07-16 22:05:40,-1.0,0.1,12.0,22.12
2018-07-16 22:20:40,-1.0,0.1,12.26,22.26
2018-07-16 22:35:40,-1.0,0.1,11.74,22.3
2018-07-16 22:50:40,-1.0,0.1,12.26,22.35
2018-07-16 23:05:40,-1.0,0.1,12.39,22.26
2018-07-16 23:20:40,-1.0,0.1,11.74,22.12
2018-07-16 23:35:40,-1.0,0.1,11.74,21.93
2018-07-16 23:50:40,-1.0,0.1,12.26,21.74
2018-07-17 00:05:40,-1.0,0.1,11.6,21.69
2018-07-17 00:20:40,-1.0,0.1,12.13,21.64
2018-07-17 00:35:40,-1.0,0.1,12.26,21.45
2018-07-17 00:50:40,-1.0,0.1,12.0,21.22
2018-07-17 01:05:40,-1.0,0.1,11.87,21.12
2018-07-17 01:20:40,-1.0,0.1,12.26,20.98
2018-07-17 01:35:40,-1.0,0.1,12.13,20.74
2018-07-17 01:50:40,-1.0,0.1,11.74,20.64
2018-07-17 02:05:40,-1.0,0.1,12.26,20.79
2018-07-17 02:20:40,-1.0,0.1,12.26,20.06
2018-07-17 02:35:40,-1.0,0.1,12.13,19.28
2018-07-17 02:50:40,-1.0,0.1,12.0,19.77
2018-07-17 03:05:40,-1.0,0.1,12.39,20.16
2018-07-17 03:20:40,-1.0,0.1,12.13,19.87
2018-07-17 03:35:40,-1.0,0.1,12.26,19.72
2018-07-17 03:50:40,-1.0,0.1,11.74,20.01
2018-07-17 04:05:40,-1.0,0.1,11.87,19.87
2018-07-17 04:20:40,-1.0,0.1,12.13,19.87
2018-07-17 04:35:40,-1.0,0.1,12.26,19.72
2018-07-17 04:50:40,-1.0,0.1,12.13,19.48
2018-07-17 05:05:40,-1.0,0.1,12.0,18.93
